startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID2257_BROWSER,QID2257_VERSION,QID2257_OS,QID2257_RESOLUTION,QID499,QID2264,QID2265,QID2261_FIRST_CLICK,QID2261_LAST_CLICK,QID2261_PAGE_SUBMIT,QID2261_CLICK_COUNT,QID2268_FIRST_CLICK,QID2268_LAST_CLICK,QID2268_PAGE_SUBMIT,QID2268_CLICK_COUNT,QID2266_FIRST_CLICK,QID2266_LAST_CLICK,QID2266_PAGE_SUBMIT,QID2266_CLICK_COUNT,QID2282_FIRST_CLICK,QID2282_LAST_CLICK,QID2282_PAGE_SUBMIT,QID2282_CLICK_COUNT,QID2346_FIRST_CLICK,QID2346_LAST_CLICK,QID2346_PAGE_SUBMIT,QID2346_CLICK_COUNT,QID2345_FIRST_CLICK,QID2345_LAST_CLICK,QID2345_PAGE_SUBMIT,QID2345_CLICK_COUNT,QID2344_FIRST_CLICK,QID2344_LAST_CLICK,QID2344_PAGE_SUBMIT,QID2344_CLICK_COUNT,QID2343_FIRST_CLICK,QID2343_LAST_CLICK,QID2343_PAGE_SUBMIT,QID2343_CLICK_COUNT,QID2342_FIRST_CLICK,QID2342_LAST_CLICK,QID2342_PAGE_SUBMIT,QID2342_CLICK_COUNT,QID2276_FIRST_CLICK,QID2276_LAST_CLICK,QID2276_PAGE_SUBMIT,QID2276_CLICK_COUNT,QID2290_FIRST_CLICK,QID2290_LAST_CLICK,QID2290_PAGE_SUBMIT,QID2290_CLICK_COUNT,QID2295_FIRST_CLICK,QID2295_LAST_CLICK,QID2295_PAGE_SUBMIT,QID2295_CLICK_COUNT,QID2301_FIRST_CLICK,QID2301_LAST_CLICK,QID2301_PAGE_SUBMIT,QID2301_CLICK_COUNT,QID2306_FIRST_CLICK,QID2306_LAST_CLICK,QID2306_PAGE_SUBMIT,QID2306_CLICK_COUNT,QID2311_FIRST_CLICK,QID2311_LAST_CLICK,QID2311_PAGE_SUBMIT,QID2311_CLICK_COUNT,QID2279_FIRST_CLICK,QID2279_LAST_CLICK,QID2279_PAGE_SUBMIT,QID2279_CLICK_COUNT,QID2292_FIRST_CLICK,QID2292_LAST_CLICK,QID2292_PAGE_SUBMIT,QID2292_CLICK_COUNT,QID2299_FIRST_CLICK,QID2299_LAST_CLICK,QID2299_PAGE_SUBMIT,QID2299_CLICK_COUNT,QID2303_FIRST_CLICK,QID2303_LAST_CLICK,QID2303_PAGE_SUBMIT,QID2303_CLICK_COUNT,QID2308_FIRST_CLICK,QID2308_LAST_CLICK,QID2308_PAGE_SUBMIT,QID2308_CLICK_COUNT,QID2313_FIRST_CLICK,QID2313_LAST_CLICK,QID2313_PAGE_SUBMIT,QID2313_CLICK_COUNT,QID2250,QID2358,QID25,QID25_1_TEXT,QID26,QID2262_distance,QID2269_distance,QID2267_distance,QID2271_distance,QID2273_distance,QID2277_distance,QID2291_distance,QID2296_distance,QID2302_distance,QID2307_distance,QID2312_distance,QID2317_distance,QID2322_distance,QID2327_distance,QID2334_distance,QID2280_distance,QID2293_distance,QID2300_distance,QID2304_distance,QID2309_distance,QID2314_distance,QID2320_distance,QID2324_distance,QID2329_distance,QID2336_distance,QID2283_distance,QID2289_distance,QID2294_distance,QID2305_distance,QID2310_distance,QID2315_distance,QID2318_distance,QID2325_distance,QID2330_distance,QID2337_distance,Create New Field or Choose From Dropdown...,QID2262_scrolls,QID2269_scrolls,QID2267_scrolls,QID2271_scrolls,QID2273_scrolls,QID2277_scrolls,QID2291_scrolls,QID2296_scrolls,QID2302_scrolls,QID2307_scrolls,QID2312_scrolls,QID2317_scrolls,QID2322_scrolls,QID2327_scrolls,QID2334_scrolls,QID2280_scrolls,QID2293_scrolls,QID2300_scrolls,QID2304_scrolls,QID2309_scrolls,QID2314_scrolls,QID2320_scrolls,QID2324_scrolls,QID2329_scrolls,QID2336_scrolls,QID2283_scrolls,QID2289_scrolls,QID2294_scrolls,QID2305_scrolls,QID2310_scrolls,QID2315_scrolls,QID2318_scrolls,QID2325_scrolls,QID2330_scrolls,QID2337_scrolls,mTurkCode,order,condition,QID25_1_TEXT_563208d5077340de8a4ab398Topics,QID25_1_TEXT_563208d5077340de8a4ab398ParTopics,FL_220_DO,FL_61_DO,FL_58_DO,FL_201_DO,FL_199_DO,FL_172_DO,FL_247_DO,FL_261_DO,FL_233_DO,FL_292_DO,FL_306_DO,FL_278_DO,FL_351_DO,FL_337_DO,FL_323_DO,FL_396_DO,FL_368_DO,FL_382_DO,FL_441_DO,FL_413_DO,FL_427_DO
13/2/20 3:18,13/2/20 3:34,IP Address,157.44.237.46,100,1003,TRUE,13/2/20 3:34,R_3LjdtCWj29Qu0VR,,,,,17.38459778,78.45739746,anonymous,EN,Chrome,80.0.3987.87,Android 9,360x760,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,8.678,0,0,0,26.561,0,0,0,11.002,0,0,0,9.238,0,0,0,18.196,0,0,0,17.564,0,0,0,62.413,0,0,0,69.077,0,18.032,18.032,21.678,1,0,0,16.034,0,0,0,16.293,0,0,0,19.574,0,0,0,32.485,0,0,0,7.151,0,0,0,33.226,0,1.965,1.965,86.191,1,56.818,56.818,100.867,1,0,0,19.882,0,0,0,76.731,0,0,0,19.327,0,0,0,59.584,0,No,Yes,No,,Yes,3208.723842,24562.47826,11732.56905,,,7478.904503,28175.55277,6956.969006,29380.04419,4977.598743,17399.60138,,,,,151451.7383,57324.74412,28351.19592,100653.3047,13513.69529,125290.226,,,,,8183.104463,22442.28227,1551.026599,58544.92235,29872.33131,8237.036014,,,,,,3,19,8,,,15,23,5,19,4,27,,,,,33,34,9,38,11,21,,,,,7,14,6,32,21,10,,,,,3871352,SNR,pm,,,FL_223,Practice1|Practice3|Practice2,FL_72,,,,,,,Smooth5|Smooth3|Smooth1|Smooth2|Smooth4|Smooth6,Normal5|Normal6|Normal4|Normal3|Normal1|Normal2,Rough1|Rough6|Rough2|Rough5|Rough3|Rough4,,,,,,,,,
13/2/20 3:19,13/2/20 3:35,IP Address,157.46.111.91,100,939,TRUE,13/2/20 3:35,R_1hHjfVg9W4qbFpA,,,,,13.08599854,80.27508545,anonymous,EN,Chrome,77.0.3865.92,Android 9,393x786,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,6.431,0,0,0,26.856,0,0,0,101.82,0,0,0,10.092,0,0,0,123.527,0,0,0,35.399,0,0,0,10.03,0,0,0,26.493,0,0,0,33.047,0,0,0,15.58,0,0,0,61.808,0,0,0,11.201,0,0,0,49.797,0,0,0,17.101,0,0,0,27.748,0,0,0,28.355,0,0,0,22.402,0,0,0,53.05,0,0,0,33.247,0,0,0,27.877,0,0,0,15.783,0,No,Yes,No,,Yes,4581.540608,20528.35017,263260.8625,,,5513.408069,15275.41798,5739.351782,45813.39005,23572.23569,8694.686162,,,,,18000.26633,13123.81875,167358.4533,18252.52122,9356.83076,6585.720976,,,,,9722.777121,151241.3125,51141.84433,2132.678825,19522.57098,60394.4999,,,,,,3,14,56,,,10,10,4,21,6,14,,,,,3,7,21,6,9,4,,,,,5,46,13,2,6,15,,,,,9030121,NRS,npm,,,FL_221,Practice2|Practice3|Practice1,FL_59,Normal6|Normal2|Normal5|Normal4|Normal3|Normal1,Rough2|Rough4|Rough1|Rough6|Rough5|Rough3,Smooth4|Smooth3|Smooth5|Smooth2|Smooth1|Smooth6,,,,,,,,,,,,,,,
13/2/20 3:23,13/2/20 3:42,IP Address,173.213.86.149,100,1124,TRUE,13/2/20 3:42,R_2bUVXB3yvLgtfAK,,,,,36.12139893,-115.1409988,anonymous,EN,Chrome,78.0.3904.97,Linux,500x888,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,37.544,0,0,0,46.397,0,0,0,38.29,0,0,0,23.239,0,0,0,42.087,0,0,0,19.333,0,0,0,35.192,0,0,0,52.275,0,0,0,8.411,0,0,0,25.88,0,0,0,45.382,0,0,0,130.155,0,0,0,30.823,0,0,0,44.928,0,0,0,31.996,0,0,0,40.184,0,0,0,57.1,0,0,0,45.156,0,0,0,63.091,0,0,0,126.124,0,0,0,21.4,0,No,Yes,No,,Yes,133588.0431,6663.124918,92105.22905,,,3837.465315,6188.293611,95529.7371,4001.9178,55511.51166,6957.62982,,,,,4358.702328,30483.04809,3226.795778,100277.3002,55403.14482,3517.325017,,,,,2018.022002,5428.578102,718.9154303,2857.349478,4213.35908,1338.540315,,,,,,23,21,20,,,16,28,97,21,21,24,,,,,9,20,10,17,34,6,,,,,8,17,7,8,18,3,,,,,4719719,RSN,npm,,,FL_222,Practice2|Practice1|Practice3,FL_59,,,,Rough5|Rough1|Rough2|Rough6|Rough3|Rough4,Smooth5|Smooth3|Smooth6|Smooth2|Smooth4|Smooth1,Normal5|Normal2|Normal4|Normal6|Normal1|Normal3,,,,,,,,,,,,
13/2/20 3:04,13/2/20 3:45,IP Address,106.198.54.24,100,2475,TRUE,13/2/20 3:45,R_559Psai8GnCI6Mp,,,,,11.00750732,76.96710205,anonymous,EN,Chrome,79.0.3945.116,Android 9,360x780,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,53.239,0,0,0,23.485,0,0,0,9.797,0,0,0,5.901,0,0,0,77.17,0,0,0,9.024,0,0,0,9.772,0,0,0,28.4,0,0,0,5.941,0,0,0,33.2,0,0,0,31.08,0,0,0,8.219,0,0,0,12.254,0,0,0,34.677,0,0,0,22.828,0,0,0,29.334,0,0,0,29.991,0,0,0,78.14,0,0,0,41.183,0,0,0,63.793,0,0,0,11.241,0,No,No,No,,Yes,51774.15704,17160.54171,7386.804904,,,8510.139675,23965.60308,4544.56763,9985.04587,36112.14854,14630.95739,,,,,18993.7983,37658.93884,51249.85874,67468.30198,36032.94609,5795.06068,,,,,8813.601297,55703.73153,4348.321642,6914.671124,42800.87107,2080.403763,,,,,,22,13,6,,,7,13,5,8,24,11,,,,,12,10,24,17,25,3,,,,,3,23,3,4,13,1,,,,,3554276,RNS,npm,,,FL_224,Practice1|Practice3|Practice2,FL_59,,,,,,,,,,Rough3|Rough5|Rough4|Rough1|Rough6|Rough2,Normal2|Normal6|Normal4|Normal3|Normal1|Normal5,Smooth1|Smooth3|Smooth2|Smooth6|Smooth5|Smooth4,,,,,,
13/2/20 3:41,13/2/20 3:49,IP Address,68.191.107.87,100,493,TRUE,13/2/20 3:49,R_3j7COmiofYbTicS,,,,,34.46749878,-87.64779663,anonymous,EN,Safari iPhone,13.0.5,iPhone,414x896,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,3.278,0,0,0,11.907,0,0,0,4.175,0,0,0,6.725,0,0,0,9.131,0,0,0,3.362,0,0,0,29.318,0,23.14,37.681,50.477,2,4.681,7.363,22.6,2,3.786,3.786,38.639,1,20.099,20.099,20.462,1,0,0,19.365,0,3.721,4.597,9.283,2,0,0,18.953,0,2.769,2.769,14.325,1,0,0,14.638,0,0,0,9.082,0,0,0,13.788,0,34.305,34.305,40.358,1,0,0,17.509,0,0,0,14.9,0,No,No,No,,Yes,0,15737.99808,7598.112198,,,33360.18871,17555.64405,3909.336886,6844.690573,33147.76015,9771.678667,,,,,23429.55857,11273.70497,8062.307391,64526.95016,37718.20068,20254.32249,,,,,8385.069787,18438.98237,0,24637.1217,69854.52576,32471.02771,,,,,,0,6,1,,,16,8,1,3,10,5,,,,,4,2,5,8,7,3,,,,,2,4,0,10,15,7,,,,,9376571,NRS,pm,,,FL_221,Practice1|Practice3|Practice2,FL_72,Normal6|Normal4|Normal1|Normal2|Normal5|Normal3,Rough4|Rough2|Rough6|Rough3|Rough1|Rough5,Smooth1|Smooth3|Smooth2|Smooth5|Smooth6|Smooth4,,,,,,,,,,,,,,,
13/2/20 3:38,13/2/20 3:52,IP Address,202.53.6.57,100,866,TRUE,13/2/20 3:53,R_3MQWSubh8XFXXRS,,,,,9.919006348,78.11950684,anonymous,EN,Chrome,80.0.3987.87,Android 6.0.1,360x640,,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,9.101,0,0,0,34.49,0,0,0,14.232,0,0,0,11.429,0,0,0,31.731,0,0,0,7.077,0,0,0,27.726,0,0,0,53.8,0,0,0,54.972,0,0,0,14.739,0,0,0,238.635,0,0,0,12.576,0,0,0,19.801,0,0,0,5.116,0,0,0,27.2,0,0,0,59.644,0,0,0,22.152,0,0,0,25.667,0,0,0,25.801,0,0,0,29.247,0,0,0,67.122,0,No,I'm not sure,No,,Yes,3516.867569,14699.30169,4932.189212,,,7902.764322,61757.4823,2808.316266,5517.680363,287.5238136,12135.41739,,,,,8131.870696,31456.30054,12462.50079,60497.15096,15554.79488,21411.08915,,,,,3398.391847,15814.01655,1990.897234,19170.03392,4916.448723,37323.64943,,,,,,6,23,9,,,13,332,5,11,2,16,,,,,8,4,10,11,9,26,,,,,7,19,3,18,17,17,,,,,4470744,SNR,npm,,,FL_223,Practice3|Practice2|Practice1,FL_59,,,,,,,Smooth4|Smooth5|Smooth6|Smooth1|Smooth2|Smooth3,Normal5|Normal6|Normal4|Normal3|Normal2|Normal1,Rough4|Rough1|Rough2|Rough5|Rough6|Rough3,,,,,,,,,
13/2/20 3:50,13/2/20 3:56,IP Address,209.234.253.138,100,373,TRUE,13/2/20 3:56,R_1Li2i5qHPjO3dvx,,,,,34.01100159,-118.114502,anonymous,EN,Chrome,77.0.3865.92,Android 9,393x851,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,22.201,0,0,0,16.465,0,15.539,15.539,30.684,1,0,0,6.919,0,0,0,8.744,0,0,0,5.546,0,0,0,6.321,0,0,0,11.077,0,0,0,13.201,0,0,0,7.695,0,0,0,9.873,0,0,0,8.014,0,0,0,11.764,0,0,0,10.448,0,0,0,8.485,0,0,0,8.316,0,0,0,10.666,0,0,0,8.9,0,0,0,9.551,0,0,0,6.924,0,0,0,9.501,0,No,No,No,,Yes,63804.92541,41936.29172,17220.29915,,,12081.09089,24984.61235,6610.994045,15307.35425,2891.471233,24189.09338,,,,,34349.95583,25764.64812,49277.73719,46283.11847,23171.94632,23837.79461,,,,,9369.992359,32117.34683,5830.506188,7894.081554,40974.00976,60825.77545,,,,,,15,15,18,,,5,10,4,8,2,8,,,,,5,4,6,7,4,7,,,,,4,8,2,4,9,12,,,,,7239882,RNS,npm,,,FL_224,Practice2|Practice3|Practice1,FL_59,,,,,,,,,,Rough5|Rough4|Rough3|Rough1|Rough2|Rough6,Normal5|Normal6|Normal1|Normal2|Normal3|Normal4,Smooth3|Smooth6|Smooth2|Smooth1|Smooth5|Smooth4,,,,,,
13/2/20 3:59,13/2/20 4:04,IP Address,207.255.133.144,100,326,TRUE,13/2/20 4:04,R_3QLgrrD7lv2chqj,,,,,39.59950256,-78.84609985,anonymous,EN,Chrome iPhone,78.0.3904.84,iPhone,414x896,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,5.073,0,0,0,16.826,0,0,0,9.198,0,0,0,6.37,0,0,0,14.257,0,0,0,4,0,18.729,18.729,26.763,1,0,0,24.482,0,1.977,1.977,2.636,1,0,0,36.635,0,0,0,14.843,0,0,0,5.733,0,0,0,9.68,0,0,0,2.944,0,0,0,11.024,0,0,0,11.451,0,0,0,11.382,0,0,0,9.598,0,0,0,11.881,0,0,0,8.663,0,0,0,6.477,0,No,Yes,No,,Yes,5495.771295,14586.42651,2425.464083,,,22113.25388,20059.98318,3115.027449,5657.570185,0,15953.27251,,,,,8740.439427,15287.21424,5536.11452,15063.80404,10090.15772,911.0442652,,,,,7487.372879,13538.58332,317.4358546,28580.26724,19153.75991,0,,,,,,1,4,2,,,12,7,1,4,0,6,,,,,3,2,3,2,2,1,,,,,2,3,1,10,7,0,,,,,3532805,NSR,pm,,,FL_226,Practice2|Practice3|Practice1,FL_72,,,,,,,,,,,,,,,,Normal5|Normal3|Normal4|Normal2|Normal1|Normal6,Smooth6|Smooth3|Smooth1|Smooth4|Smooth2|Smooth5,Rough4|Rough1|Rough3|Rough5|Rough6|Rough2
13/2/20 3:57,13/2/20 4:13,IP Address,151.53.235.7,100,935,TRUE,13/2/20 4:13,R_3horKNNWNfCfFK2,,,,,40.89590454,17.2348938,anonymous,EN,Chrome,80.0.3987.99,Android 7.0,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,69.494,0,0,0,28.824,0,0,0,31.788,0,0,0,28.371,0,0,0,27.9,0,0,0,8.97,0,0,0,14.156,0,85.723,85.723,97.783,1,0,0,8.382,0,0,0,63.669,0,0,0,34.581,0,0,0,13.001,0,0,0,53.588,0,0,0,8.956,0,0,0,39.695,0,0,0,27.62,0,0,0,33.392,0,0,0,21.457,0,0,0,23.567,0,0,0,21.887,0,0,0,16.091,0,No,Yes,No,,Yes,99974.21823,14629.92893,25528.41389,,,109627.8347,9023.537239,1468.335261,52096.86262,1665.295029,6617.032456,,,,,5972.195189,5611.515784,6994.574988,8090.219005,3141.984572,7569.25585,,,,,19040.00223,12642.06115,2340.134832,3012.2647,50803.12639,674.0590288,,,,,,56,23,40,,,78,21,5,37,4,19,,,,,7,8,6,6,5,4,,,,,10,18,4,5,78,2,,,,,893027,NRS,pm,,,FL_221,Practice1|Practice3|Practice2,FL_72,Normal2|Normal3|Normal5|Normal6|Normal4|Normal1,Rough2|Rough6|Rough1|Rough5|Rough3|Rough4,Smooth6|Smooth5|Smooth2|Smooth1|Smooth3|Smooth4,,,,,,,,,,,,,,,
13/2/20 3:59,13/2/20 4:14,IP Address,122.164.91.226,100,865,TRUE,13/2/20 4:14,R_ut7VS4JmaOM7zR7,,,,,13.08599854,80.27508545,anonymous,EN,Chrome,80.0.3987.87,Android 9,360x780,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,24.606,24.606,44.358,1,0,0,27.055,0,0,0,11.765,0,0,0,16.541,0,0,0,33.012,0,0,0,11.1,0,0,0,59.129,0,0,0,38.581,0,0,0,12.078,0,0,0,67.401,0,0,0,28.148,0,0,0,13.774,0,0,0,19.532,0,0,0,50.686,0,0,0,29.824,0,0,0,34.76,0,0,0,39.561,0,0,0,40.632,0,0,0,74.253,0,0,0,34.024,0,0,0,38.301,0,No,I'm not sure,No,,Yes,251461.3964,19696.43682,7203.471348,,,57498.08759,15181.19328,2820.041064,6895.883358,48451.18656,13487.05022,,,,,16643.25491,47852.31229,8285.805344,132153.9893,2652.476259,62928.9652,,,,,2385.096386,11507.13553,2232.346494,66862.96085,10736.29356,388,,,,,,36,18,6,,,61,24,9,16,46,23,,,,,9,9,6,22,2,16,,,,,3,9,1,30,10,1,,,,,2243436,RSN,npm,,,FL_222,Practice1|Practice3|Practice2,FL_59,,,,Rough2|Rough1|Rough3|Rough4|Rough6|Rough5,Smooth6|Smooth4|Smooth5|Smooth2|Smooth3|Smooth1,Normal4|Normal6|Normal1|Normal2|Normal5|Normal3,,,,,,,,,,,,
13/2/20 4:00,13/2/20 4:18,IP Address,162.243.44.60,100,1057,TRUE,13/2/20 4:18,R_10ShJVfJLPsSnOS,,,,,40.73080444,-73.99749756,anonymous,EN,Chrome,79.0.3945.136,Android 10,412x869,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,6.345,0,5.218,5.218,22.951,1,0,0,6.879,0,0,0,6.474,0,0,0,8.151,0,0,0,6.56,0,0,0,5.512,0,0,0,17.1,0,21.574,22.852,59.98,2,0,0,10.699,0,0,0,40.717,0,0,0,9.89,0,0,0,14.26,0,0,0,32.974,0,0,0,18.259,0,0,0,28.172,0,0,0,138.955,0,21.773,21.773,51.752,1,0,0,24.901,0,0,0,33.816,0,0,0,53.415,0,No,Yes,No,,No,1660.981218,22533.7359,2757.338946,,,7284.235174,40935.58124,1762.601198,3156.026018,36100.43206,7754.897138,,,,,3671.141824,77384.1461,31565.87529,1382.499652,1511.110764,37795.69569,,,,,2934.768098,5020.651187,976.8151066,86.43826294,14568.07477,19902.14736,,,,,,1,12,2,,,4,21,3,6,19,9,,,,,5,20,12,2,2,11,,,,,2,3,1,1,7,18,,,,,1046298,RNS,npm,,,FL_224,Practice1|Practice2|Practice3,FL_59,,,,,,,,,,Rough3|Rough5|Rough4|Rough6|Rough2|Rough1,Normal3|Normal4|Normal1|Normal6|Normal2|Normal5,Smooth3|Smooth1|Smooth6|Smooth4|Smooth5|Smooth2,,,,,,
13/2/20 4:41,13/2/20 4:54,IP Address,174.21.69.255,100,768,TRUE,13/2/20 4:54,R_10HQBkNpjvCBl90,,,,,47.53570557,-122.350296,anonymous,EN,Chrome,80.0.3987.87,Android 9,320x534,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,8.683,0,0,0,63.369,0,0,0,10.074,0,0,0,8.82,0,0,0,23.596,0,0,0,8.301,0,0,0,49.449,0,0,0,125.508,0,0,0,15.552,0,0,0,15.175,0,0,0,29.878,0,0,0,17.358,0,0,0,21.913,0,0,0,7.339,0,0,0,34.691,0,0,0,24.611,0,0,0,24.921,0,0,0,30.489,0,0,0,47.168,0,0,0,16.689,0,0,0,18.15,0,No,Yes,No,,Yes,6645.858753,62030.46442,12566.55019,,,18556.57831,33849.62253,8427.489412,20597.70488,5699.303417,32177.46899,,,,,35530.51548,31596.13404,107975.3243,142611.1361,13747.24741,82866.67292,,,,,17267.04726,33441.20987,6830.797853,101733.4142,343767.9635,10880.12229,,,,,,7,38,9,,,13,15,6,12,4,26,,,,,7,11,13,19,5,10,,,,,6,10,4,26,75,7,,,,,399115,NRS,pm,,,FL_221,Practice1|Practice2|Practice3,FL_72,Normal4|Normal2|Normal6|Normal1|Normal3|Normal5,Rough3|Rough5|Rough6|Rough2|Rough1|Rough4,Smooth5|Smooth6|Smooth1|Smooth3|Smooth2|Smooth4,,,,,,,,,,,,,,,
13/2/20 4:50,13/2/20 5:04,IP Address,77.111.247.157,100,832,TRUE,13/2/20 5:04,R_1ovbyJj6tI3dEEO,,,,,47,8,anonymous,EN,Chrome,77.0.3865.116,Android 6.0.1,360x640,No,"I have read and understood the information sheet and this consent form.,I have had the opportunity to ask questions about my participation.,I understand that I am under no obligation to take part in the study.,I understand that I have the right to withdraw from this study at any stage for any reason, and that I will not be required to explain my reasons for withdrawing. Following withdrawal from the study, all my information will be destroyed/deleted from the project records.,I understand that all the information I provide will be treated in strict confidence.",Yes,0,0,11.163,0,0,0,40.94,0,0,0,10.548,0,0,0,28.753,0,0,0,27.616,0,0,0,13.602,0,0,0,11,0,0,0,25.375,0,0,0,19.628,0,0,0,36.592,0,0,0,26,0,0,0,17.646,0,0,0,42.569,0,0,0,27.497,0,0,0,101.893,0,0,0,29.033,0,0,0,23.563,0,37.53,37.53,42.136,1,0,0,24.681,0,0,0,33.726,0,0,0,61.518,0,No,No,No,,Yes,8293.98202,45209.92314,15544.7403,,,8229.766636,23823.76585,4876.656706,4078.723152,1985.661674,35374.81189,,,,,46583.71436,11213.38094,10491.68167,44741.36946,11888.57212,20618.74235,,,,,4609.369763,12573.44872,4109.246711,7428.39553,25017.33641,2160.453349,,,,,,3,12,3,,,8,9,6,8,3,32,,,,,6,2,9,8,6,8,,,,,5,6,3,3,9,4,,,,,7494860,SNR,npm,,,FL_223,Practice2|Practice1|Practice3,FL_59,,,,,,,Smooth6|Smooth2|Smooth1|Smooth4|Smooth5|Smooth3,Normal6|Normal2|Normal4|Normal3|Normal5|Normal1,Rough1|Rough6|Rough4|Rough5|Rough3|Rough2,,,,,,,,,
